network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
2.16.138.0/23,2750405,2750405,,0,0,
2.16.140.0/24,3469034,2750405,,0,0,
2.16.141.0/24,2921044,2750405,,0,0,
2.16.142.0/24,2750405,2750405,,0,0,
2.16.143.0/24,3017382,2750405,,0,0,
2.16.144.0/23,2635167,2750405,,0,0,
2.16.146.0/23,2750405,2750405,,0,0,
2.16.148.0/24,3017382,2750405,,0,0,
2.16.149.0/24,2750405,2750405,,0,0,
2.16.150.0/23,298795,2750405,,0,0,
2.16.152.0/24,3017382,2750405,,0,0,
2.16.153.0/24,2635167,2750405,,0,0,
2.16.154.0/24,2017370,2750405,,0,0,
2.16.155.0/24,2661886,2750405,,0,0,
2.16.156.0/23,2750405,2750405,,0,0,
2.16.158.0/24,290557,2750405,,0,0,
2.16.159.0/24,2750405,2750405,,0,0,
2.16.160.0/23,2750405,2750405,,0,0,
2.16.162.0/24,953987,2750405,,0,0,
2.16.163.0/24,2635167,2750405,,0,0,
2.16.164.0/24,2921044,2750405,,0,0,
2.16.165.0/24,3017382,2750405,,0,0,
2.16.166.0/24,3469034,2750405,,0,0,
2.16.167.0/24,6251999,2750405,,0,0,
2.16.168.0/24,2921044,2750405,,0,0,
2.16.169.0/24,3469034,2750405,,0,0,
2.16.170.0/24,6251999,2750405,,0,0,
2.16.171.0/24,660013,2750405,,0,0,
2.16.172.0/24,798544,2750405,,0,0,
2.16.173.0/24,2635167,2750405,,0,0,
2.16.174.0/23,2661886,2750405,,0,0,
2.16.176.0/22,1835841,2750405,,0,0,
2.16.180.0/24,2750405,2750405,,0,0,
2.16.181.0/24,3175395,2750405,,0,0,
2.16.182.0/23,2921044,2750405,,0,0,
2.16.184.0/23,2921044,2750405,,0,0,
2.16.186.0/26,2750405,2750405,,0,0,
2.16.186.64/27,2750405,2750405,,0,0,
2.16.186.96/28,2750405,2750405,,0,0,
2.16.186.112/30,2750405,2750405,,0,0,
2.16.186.116/32,2750405,2750405,,0,0,
2.16.186.117/32,2921044,2750405,,0,0,
2.16.186.118/31,2921044,2750405,,0,0,
2.16.186.120/30,2750405,2750405,,0,0,
2.16.186.124/30,2921044,2750405,,0,0,
2.16.186.128/30,2750405,2750405,,0,0,
2.16.186.132/30,2921044,2750405,,0,0,
2.16.186.136/30,2750405,2750405,,0,0,
2.16.186.140/30,2921044,2750405,,0,0,
2.16.186.144/30,2750405,2750405,,0,0,
2.16.186.148/30,2921044,2750405,,0,0,
2.16.186.152/30,2750405,2750405,,0,0,
2.16.186.156/30,2921044,2750405,,0,0,
2.16.186.160/30,2750405,2750405,,0,0,
2.16.186.164/30,2921044,2750405,,0,0,
2.16.186.168/30,2750405,2750405,,0,0,
2.16.186.172/30,2921044,2750405,,0,0,
2.16.186.176/30,2750405,2750405,,0,0,
2.16.186.180/30,2921044,2750405,,0,0,
2.16.186.184/30,2750405,2750405,,0,0,
2.16.186.188/32,2921044,2750405,,0,0,
2.16.186.189/32,2750405,2750405,,0,0,
2.16.186.190/31,2750405,2750405,,0,0,
2.16.186.192/27,2750405,2750405,,0,0,
2.16.186.224/29,2750405,2750405,,0,0,
2.16.186.232/30,2750405,2750405,,0,0,
2.16.186.236/32,2750405,2750405,,0,0,
2.16.186.237/32,2921044,2750405,,0,0,
2.16.186.238/31,2921044,2750405,,0,0,
2.16.186.240/30,2750405,2750405,,0,0,
2.16.186.244/32,2921044,2750405,,0,0,
2.16.186.245/32,2750405,2750405,,0,0,
2.16.186.246/31,2750405,2750405,,0,0,
2.16.186.248/29,2750405,2750405,,0,0,
2.16.187.0/24,3469034,2750405,,0,0,
2.16.188.0/22,390903,2750405,,0,0,
2.16.192.0/22,2921044,2750405,,0,0,
2.16.196.0/23,3469034,2750405,,0,0,
2.16.198.0/24,2635167,2750405,,0,0,
2.16.199.0/24,953987,2750405,,0,0,
2.16.200.0/23,3469034,2750405,,0,0,
2.16.202.0/24,2921044,2750405,,0,0,
2.16.203.0/24,2750405,2750405,,0,0,
2.16.204.0/22,2921044,2750405,,0,0,
2.16.208.0/22,3017382,2750405,,0,0,
2.16.212.0/22,2921044,2750405,,0,0,
2.16.216.0/22,3469034,2750405,,0,0,
2.16.220.0/22,390903,2750405,,0,0,
2.16.224.0/22,2510769,2750405,,0,0,
2.16.228.0/22,2750405,2750405,,0,0,
2.16.232.0/22,6252001,2750405,,0,0,
2.16.236.0/24,2750405,2750405,,0,0,
2.16.237.0/24,2921044,2750405,,0,0,
2.16.238.0/23,2921044,2750405,,0,0,
2.16.240.0/23,2921044,2750405,,0,0,
2.16.242.0/24,3017382,2750405,,0,0,
2.16.243.0/24,2635167,2750405,,0,0,
2.16.244.0/24,1819730,2750405,,0,0,
2.16.245.0/24,3017382,2750405,,0,0,
2.16.246.0/23,2635167,2750405,,0,0,
2.16.248.0/22,2635167,2750405,,0,0,
2.16.252.0/22,2921044,2750405,,0,0,
2.17.0.0/22,2623032,2750405,,0,0,
2.17.4.0/22,2635167,2750405,,0,0,
2.17.8.0/22,2658434,2750405,,0,0,
2.17.12.0/23,2750405,2750405,,0,0,
2.17.14.0/24,2750405,2750405,,0,0,
2.17.15.0/24,3017382,2750405,,0,0,
2.17.16.0/22,2921044,2750405,,0,0,
2.17.20.0/23,2750405,2750405,,0,0,
2.17.22.0/24,2921044,2750405,,0,0,
2.17.23.0/24,2750405,2750405,,0,0,
2.17.24.0/22,248816,2750405,,0,0,
2.17.28.0/22,2750405,2750405,,0,0,
2.17.32.0/23,2750405,2750405,,0,0,
2.17.34.0/24,2921044,2750405,,0,0,
2.17.35.0/24,2510769,2750405,,0,0,
2.17.36.0/24,2750405,2750405,,0,0,
2.17.37.0/24,2510769,2750405,,0,0,
2.17.38.0/30,2750405,2750405,,0,0,
2.17.38.4/30,2635167,2750405,,0,0,
2.17.38.8/30,2750405,2750405,,0,0,
2.17.38.12/30,2635167,2750405,,0,0,
2.17.38.16/30,2750405,2750405,,0,0,
2.17.38.20/30,2635167,2750405,,0,0,
2.17.38.24/30,2750405,2750405,,0,0,
2.17.38.28/31,2635167,2750405,,0,0,
2.17.38.30/32,2635167,2750405,,0,0,
2.17.38.31/32,2750405,2750405,,0,0,
2.17.38.32/30,2750405,2750405,,0,0,
2.17.38.36/30,2635167,2750405,,0,0,
2.17.38.40/30,2750405,2750405,,0,0,
2.17.38.44/30,2635167,2750405,,0,0,
2.17.38.48/30,2750405,2750405,,0,0,
2.17.38.52/31,2635167,2750405,,0,0,
2.17.38.54/32,2635167,2750405,,0,0,
2.17.38.55/32,2750405,2750405,,0,0,
2.17.38.56/29,2750405,2750405,,0,0,
2.17.38.64/26,2750405,2750405,,0,0,
2.17.38.128/25,2750405,2750405,,0,0,
2.17.39.0/24,3017382,2750405,,0,0,
2.17.40.0/24,2635167,2750405,,0,0,
2.17.41.0/24,3469034,2750405,,0,0,
2.17.42.0/24,3469034,2750405,,0,0,
2.17.43.0/24,2635167,2750405,,0,0,
2.17.44.0/24,2921044,2750405,,0,0,
2.17.45.0/24,3469034,2750405,,0,0,
2.17.46.0/24,2750405,2750405,,0,0,
2.17.47.0/24,3469034,2750405,,0,0,
2.17.48.0/21,1605651,2750405,,0,0,
2.17.56.0/21,1861060,2750405,,0,0,
2.17.64.0/20,2635167,2750405,,0,0,
2.17.80.0/20,6252001,2750405,,0,0,
2.17.96.0/22,2782113,2750405,,0,0,
2.17.100.0/24,2921044,2750405,,0,0,
2.17.101.0/24,2750405,2750405,,0,0,
2.17.102.0/23,2750405,2750405,,0,0,
2.17.104.0/23,2750405,2750405,,0,0,
2.17.106.0/24,1880251,2750405,,0,0,
2.17.107.0/24,2802361,2750405,,0,0,
2.17.108.0/22,2750405,2750405,,0,0,
2.17.112.0/24,2510769,2750405,,0,0,
2.17.113.0/24,2635167,2750405,,0,0,
2.17.114.0/24,6252001,2750405,,0,0,
2.17.115.0/24,2750405,2750405,,0,0,
2.17.116.0/22,798549,2750405,,0,0,
2.17.120.0/21,2750405,2750405,,0,0,
2.17.128.0/22,3469034,2750405,,0,0,
2.17.132.0/22,298795,2750405,,0,0,
2.17.136.0/22,298795,2750405,,0,0,
2.17.140.0/22,2661886,2750405,,0,0,
2.17.144.0/23,2017370,2750405,,0,0,
2.17.146.0/24,2017370,2750405,,0,0,
2.17.147.0/24,3077311,2750405,,0,0,
2.17.148.0/22,2635167,2750405,,0,0,
2.17.152.0/22,2510769,2750405,,0,0,
2.17.156.0/22,798544,2750405,,0,0,
2.17.160.0/24,2750405,2750405,,0,0,
2.17.161.0/24,192950,2750405,,0,0,
2.17.162.0/23,3469034,2750405,,0,0,
2.17.164.0/23,953987,2750405,,0,0,
2.17.166.0/23,3469034,2750405,,0,0,
2.17.168.0/22,192950,2750405,,0,0,
2.17.172.0/22,2963597,2750405,,0,0,
2.17.176.0/20,2921044,2750405,,0,0,
2.17.192.0/22,2750405,2750405,,0,0,
2.17.196.0/22,2802361,2750405,,0,0,
2.17.200.0/24,2921044,2750405,,0,0,
2.17.201.0/24,2750405,2750405,,0,0,
2.17.202.0/23,2750405,2750405,,0,0,
2.17.204.0/22,2750405,2750405,,0,0,
2.17.208.0/26,2750405,2750405,,0,0,
2.17.208.64/29,2750405,2750405,,0,0,
2.17.208.72/30,2750405,2750405,,0,0,
2.17.208.76/30,2635167,2750405,,0,0,
2.17.208.80/30,2750405,2750405,,0,0,
2.17.208.84/30,2635167,2750405,,0,0,
2.17.208.88/30,2750405,2750405,,0,0,
2.17.208.92/30,2635167,2750405,,0,0,
2.17.208.96/30,2750405,2750405,,0,0,
2.17.208.100/30,2635167,2750405,,0,0,
2.17.208.104/30,2750405,2750405,,0,0,
2.17.208.108/30,2635167,2750405,,0,0,
2.17.208.112/30,2750405,2750405,,0,0,
2.17.208.116/30,2635167,2750405,,0,0,
2.17.208.120/30,2750405,2750405,,0,0,
2.17.208.124/30,2635167,2750405,,0,0,
2.17.208.128/30,2750405,2750405,,0,0,
2.17.208.132/31,2635167,2750405,,0,0,
2.17.208.134/32,2635167,2750405,,0,0,
2.17.208.135/32,2750405,2750405,,0,0,
2.17.208.136/30,2750405,2750405,,0,0,
2.17.208.140/31,2635167,2750405,,0,0,
2.17.208.142/32,2750405,2750405,,0,0,
2.17.208.143/32,2635167,2750405,,0,0,
2.17.208.144/30,2750405,2750405,,0,0,
2.17.208.148/30,2635167,2750405,,0,0,
2.17.208.152/30,2750405,2750405,,0,0,
2.17.208.156/32,2750405,2750405,,0,0,
2.17.208.157/32,2635167,2750405,,0,0,
2.17.208.158/32,2635167,2750405,,0,0,
2.17.208.159/32,2750405,2750405,,0,0,
2.17.208.160/30,2750405,2750405,,0,0,
2.17.208.164/31,2635167,2750405,,0,0,
2.17.208.166/32,2750405,2750405,,0,0,
2.17.208.167/32,2635167,2750405,,0,0,
2.17.208.168/30,2750405,2750405,,0,0,
2.17.208.172/31,2635167,2750405,,0,0,
2.17.208.174/32,2635167,2750405,,0,0,
2.17.208.175/32,2750405,2750405,,0,0,
2.17.208.176/30,2750405,2750405,,0,0,
2.17.208.180/30,2635167,2750405,,0,0,
2.17.208.184/30,2750405,2750405,,0,0,
2.17.208.188/30,2635167,2750405,,0,0,
2.17.208.192/30,2750405,2750405,,0,0,
2.17.208.196/30,2635167,2750405,,0,0,
2.17.208.200/30,2750405,2750405,,0,0,
2.17.208.204/30,2635167,2750405,,0,0,
2.17.208.208/30,2750405,2750405,,0,0,
2.17.208.212/30,2635167,2750405,,0,0,
2.17.208.216/30,2750405,2750405,,0,0,
2.17.208.220/32,2635167,2750405,,0,0,
2.17.208.221/32,2750405,2750405,,0,0,
2.17.208.222/31,2750405,2750405,,0,0,
2.17.208.224/27,2750405,2750405,,0,0,
2.17.209.0/24,6252001,2750405,,0,0,
2.17.210.0/24,2661886,2750405,,0,0,
2.17.211.0/24,2510769,2750405,,0,0,
2.17.212.0/22,3469034,2750405,,0,0,
2.17.216.0/24,3017382,2750405,,0,0,
2.17.217.0/24,2921044,2750405,,0,0,
2.17.218.0/23,298795,2750405,,0,0,
2.17.220.0/22,3469034,2750405,,0,0,
2.17.224.0/20,298795,2750405,,0,0,
2.17.240.0/22,798544,2750405,,0,0,
2.17.244.0/22,2782113,2750405,,0,0,
2.17.248.0/24,226074,2750405,,0,0,
2.17.249.0/24,174982,2750405,,0,0,
2.17.250.0/24,149590,2750405,,0,0,
2.17.251.0/24,2661886,2750405,,0,0,
2.17.252.0/23,298795,2750405,,0,0,
2.17.254.0/24,298795,2750405,,0,0,
2.17.255.0/24,2750405,2750405,,0,0,
2.18.0.0/22,3175395,2750405,,0,0,
2.18.4.0/22,298795,2750405,,0,0,
2.18.8.0/23,2750405,2750405,,0,0,
2.18.10.0/24,2750405,2750405,,0,0,
2.18.11.0/24,433561,2750405,,0,0,
2.18.12.0/22,798544,2750405,,0,0,
2.18.16.0/23,1668284,2750405,,0,0,
2.18.18.0/23,2750405,2750405,,0,0,
2.18.20.0/24,3469034,2750405,,0,0,
2.18.21.0/24,3895114,2750405,,0,0,
2.18.22.0/24,2750405,2750405,,0,0,
2.18.23.0/24,2921044,2750405,,0,0,
2.18.24.0/24,1880251,2750405,,0,0,
2.18.25.0/24,2750405,2750405,,0,0,
2.18.26.0/23,2635167,2750405,,0,0,
2.18.28.0/24,2921044,2750405,,0,0,
2.18.29.0/24,798544,2750405,,0,0,
2.18.30.0/24,2635167,2750405,,0,0,
2.18.31.0/24,6252001,2750405,,0,0,
2.18.32.0/22,2661886,2750405,,0,0,
2.18.36.0/22,2782113,2750405,,0,0,
2.18.40.0/24,3017382,2750405,,0,0,
2.18.41.0/24,2782113,2750405,,0,0,
2.18.42.0/24,3017382,2750405,,0,0,
2.18.43.0/24,2750405,2750405,,0,0,
2.18.44.0/22,2750405,2750405,,0,0,
2.18.48.0/23,6252001,2750405,,0,0,
2.18.50.0/23,1861060,2750405,,0,0,
2.18.52.0/23,2077456,2750405,,0,0,
2.18.54.0/23,3469034,2750405,,0,0,
2.18.56.0/22,3865483,2750405,,0,0,
2.18.60.0/23,3017382,2750405,,0,0,
2.18.62.0/23,2635167,2750405,,0,0,
2.18.64.0/24,2921044,2750405,,0,0,
2.18.65.0/24,2750405,2750405,,0,0,
2.18.66.0/24,2921044,2750405,,0,0,
2.18.67.0/24,6252001,2750405,,0,0,
2.18.68.0/22,2782113,2750405,,0,0,
2.18.72.0/22,2661886,2750405,,0,0,
2.18.76.0/23,2750405,2750405,,0,0,
2.18.78.0/23,2782113,2750405,,0,0,
2.18.80.0/20,2750405,2750405,,0,0,
2.18.96.0/22,2921044,2750405,,0,0,
2.18.100.0/22,2635167,2750405,,0,0,
2.18.104.0/21,2750405,2750405,,0,0,
2.18.112.0/21,2750405,2750405,,0,0,
2.18.120.0/22,2750405,2750405,,0,0,
2.18.124.0/23,2750405,2750405,,0,0,
2.18.126.0/23,3469034,2750405,,0,0,
2.18.128.0/20,3017382,2750405,,0,0,
2.18.144.0/20,1861060,2750405,,0,0,
2.18.160.0/22,2921044,2750405,,0,0,
2.18.164.0/24,2750405,2750405,,0,0,
2.18.165.0/24,2635167,2750405,,0,0,
2.18.166.0/24,2921044,2750405,,0,0,
2.18.167.0/24,2635167,2750405,,0,0,
2.18.168.0/22,2782113,2750405,,0,0,
2.18.172.0/22,3144096,2750405,,0,0,
2.18.176.0/24,2750405,2750405,,0,0,
2.18.177.0/24,6252001,2750405,,0,0,
2.18.178.0/23,2510769,2750405,,0,0,
2.18.180.0/24,2750405,2750405,,0,0,
2.18.181.0/24,2635167,2750405,,0,0,
2.18.182.0/24,953987,2750405,,0,0,
2.18.183.0/24,2510769,2750405,,0,0,
2.18.184.0/22,2635167,2750405,,0,0,
2.18.188.0/24,2510769,2750405,,0,0,
2.18.189.0/24,2750405,2750405,,0,0,
2.18.190.0/24,2635167,2750405,,0,0,
2.18.191.0/24,2750405,2750405,,0,0,
2.18.192.0/21,2661886,2750405,,0,0,
2.18.200.0/22,3895114,2750405,,0,0,
2.18.204.0/24,2921044,2750405,,0,0,
2.18.205.0/24,2750405,2750405,,0,0,
2.18.206.0/23,3175395,2750405,,0,0,
2.18.208.0/21,2750405,2750405,,0,0,
2.18.216.0/22,3175395,2750405,,0,0,
2.18.220.0/22,3017382,2750405,,0,0,
2.18.224.0/22,2077456,2750405,,0,0,
2.18.228.0/22,3469034,2750405,,0,0,
2.18.232.0/22,3175395,2750405,,0,0,
2.18.236.0/22,2963597,2750405,,0,0,
2.18.240.0/24,3175395,2750405,,0,0,
2.18.241.0/24,2750405,2750405,,0,0,
2.18.242.0/23,2750405,2750405,,0,0,
2.18.244.0/23,2750405,2750405,,0,0,
2.18.246.0/24,2750405,2750405,,0,0,
2.18.247.0/24,3865483,2750405,,0,0,
2.18.248.0/24,3469034,2750405,,0,0,
2.18.249.0/24,2750405,2750405,,0,0,
2.18.250.0/24,2960313,2750405,,0,0,
2.18.251.0/24,3017382,2750405,,0,0,
2.18.252.0/22,3175395,2750405,,0,0,
2.19.0.0/22,2635167,2750405,,0,0,
2.19.4.0/22,2750405,2750405,,0,0,
2.19.8.0/24,2750405,2750405,,0,0,
2.19.9.0/24,3469034,2750405,,0,0,
2.19.10.0/24,3469034,2750405,,0,0,
2.19.11.0/24,2921044,2750405,,0,0,
2.19.12.0/22,2635167,2750405,,0,0,
2.19.16.0/20,2750405,2750405,,0,0,
2.19.32.0/22,3686110,2750405,,0,0,
2.19.36.0/22,6252001,2750405,,0,0,
2.19.40.0/22,2750405,2750405,,0,0,
2.19.44.0/22,3865483,2750405,,0,0,
2.19.48.0/23,2750405,2750405,,0,0,
2.19.50.0/24,2750405,2750405,,0,0,
2.19.51.0/24,390903,2750405,,0,0,
2.19.52.0/24,2635167,2750405,,0,0,
2.19.53.0/24,2750405,2750405,,0,0,
2.19.54.0/24,2264397,2750405,,0,0,
2.19.55.0/24,953987,2750405,,0,0,
2.19.56.0/22,2635167,2750405,,0,0,
2.19.60.0/22,2963597,2750405,,0,0,
2.19.64.0/20,2658434,2750405,,0,0,
2.19.80.0/24,2921044,2750405,,0,0,
2.19.81.0/24,3017382,2750405,,0,0,
2.19.82.0/24,2921044,2750405,,0,0,
2.19.83.0/24,2750405,2750405,,0,0,
2.19.84.0/22,2921044,2750405,,0,0,
2.19.88.0/22,2750405,2750405,,0,0,
2.19.92.0/22,2635167,2750405,,0,0,
2.19.96.0/23,2921044,2750405,,0,0,
2.19.98.0/24,2921044,2750405,,0,0,
2.19.99.0/24,2510769,2750405,,0,0,
2.19.100.0/22,2921044,2750405,,0,0,
2.19.104.0/22,2921044,2750405,,0,0,
2.19.108.0/22,3017382,2750405,,0,0,
2.19.112.0/22,3469034,2750405,,0,0,
2.19.116.0/23,2635167,2750405,,0,0,
2.19.118.0/24,2750405,2750405,,0,0,
2.19.119.0/24,2921044,2750405,,0,0,
2.19.120.0/22,2921044,2750405,,0,0,
2.19.124.0/24,3175395,2750405,,0,0,
2.19.125.0/24,2921044,2750405,,0,0,
2.19.126.0/23,2921044,2750405,,0,0,
2.19.128.0/19,6252001,2750405,,0,0,
2.19.160.0/23,2635167,2750405,,0,0,
2.19.162.0/24,2750405,2750405,,0,0,
2.19.163.0/24,3686110,2750405,,0,0,
2.19.164.0/22,2635167,2750405,,0,0,
2.19.168.0/22,2635167,2750405,,0,0,
2.19.172.0/24,3686110,2750405,,0,0,
2.19.173.0/24,2623032,2750405,,0,0,
2.19.174.0/24,6252001,2750405,,0,0,
2.19.175.0/24,2750405,2750405,,0,0,
2.19.176.0/24,2963597,2750405,,0,0,
2.19.177.0/24,2750405,2750405,,0,0,
2.19.178.0/24,3865483,2750405,,0,0,
2.19.179.0/24,3175395,2750405,,0,0,
2.19.180.0/24,2750405,2750405,,0,0,
2.19.181.0/24,2017370,2750405,,0,0,
2.19.182.0/24,2921044,2750405,,0,0,
2.19.183.0/24,2661886,2750405,,0,0,
2.19.184.0/24,2921044,2750405,,0,0,
2.19.185.0/24,2661886,2750405,,0,0,
2.19.186.0/23,2635167,2750405,,0,0,
2.19.188.0/22,2921044,2750405,,0,0,
2.19.192.0/24,2750405,2750405,,0,0,
2.19.193.0/24,298795,2750405,,0,0,
2.19.194.0/23,2750405,2750405,,0,0,
2.19.196.0/24,298795,2750405,,0,0,
2.19.197.0/24,2782113,2750405,,0,0,
2.19.198.0/24,2921044,2750405,,0,0,
2.19.199.0/24,2750405,2750405,,0,0,
2.19.200.0/22,3017382,2750405,,0,0,
2.19.204.0/23,2017370,2750405,,0,0,
2.19.206.0/23,2750405,2750405,,0,0,
2.19.208.0/23,3017382,2750405,,0,0,
2.19.210.0/24,2750405,2750405,,0,0,
2.19.211.0/24,3686110,2750405,,0,0,
2.19.212.0/24,298795,2750405,,0,0,
2.19.213.0/24,2921044,2750405,,0,0,
2.19.214.0/24,2750405,2750405,,0,0,
2.19.215.0/24,3469034,2750405,,0,0,
2.19.216.0/22,3077311,2750405,,0,0,
2.19.220.0/22,2510769,2750405,,0,0,
2.19.224.0/21,2921044,2750405,,0,0,
2.19.232.0/22,3469034,2750405,,0,0,
2.19.236.0/22,2510769,2750405,,0,0,
2.19.240.0/23,2750405,2750405,,0,0,
2.19.242.0/24,2635167,2750405,,0,0,
2.19.243.0/24,2750405,2750405,,0,0,
2.19.244.0/22,2921044,2750405,,0,0,
2.19.248.0/23,2635167,2750405,,0,0,
2.19.250.0/24,3469034,2750405,,0,0,
2.19.251.0/24,953987,2750405,,0,0,
2.19.252.0/23,2635167,2750405,,0,0,
2.19.254.0/24,3017382,2750405,,0,0,
2.19.255.0/24,2750405,2750405,,0,0,
2.20.0.0/22,660013,2750405,,0,0,
2.20.4.0/22,2750405,2750405,,0,0,
2.20.8.0/22,3017382,2750405,,0,0,
2.20.12.0/24,2635167,2750405,,0,0,
2.20.13.0/24,953987,2750405,,0,0,
2.20.14.0/23,3175395,2750405,,0,0,
2.20.16.0/22,2658434,2750405,,0,0,
2.20.20.0/22,3469034,2750405,,0,0,
2.20.24.0/22,298795,2750405,,0,0,
2.20.28.0/22,2750405,2750405,,0,0,
2.20.32.0/21,2750405,2750405,,0,0,
2.20.40.0/22,3017382,2750405,,0,0,
2.20.44.0/24,2921044,2750405,,0,0,
2.20.45.0/24,732800,2750405,,0,0,
2.20.46.0/24,3865483,2750405,,0,0,
2.20.47.0/24,3686110,2750405,,0,0,
2.20.48.0/24,2750405,2750405,,0,0,
2.20.49.0/24,2635167,2750405,,0,0,
2.20.50.0/24,2750405,2750405,,0,0,
2.20.51.0/24,2661886,2750405,,0,0,
2.20.52.0/22,3895114,2750405,,0,0,
2.20.56.0/22,953987,2750405,,0,0,
2.20.60.0/22,390903,2750405,,0,0,
2.20.64.0/22,2921044,2750405,,0,0,
2.20.68.0/24,3017382,2750405,,0,0,
2.20.69.0/24,2802361,2750405,,0,0,
2.20.70.0/24,2921044,2750405,,0,0,
2.20.71.0/24,2510769,2750405,,0,0,
2.20.72.0/22,2782113,2750405,,0,0,
2.20.76.0/22,298795,2750405,,0,0,
2.20.80.0/22,3175395,2750405,,0,0,
2.20.84.0/22,2750405,2750405,,0,0,
2.20.88.0/21,3017382,2750405,,0,0,
2.20.96.0/22,6252001,2750405,,0,0,
2.20.100.0/22,2510769,2750405,,0,0,
2.20.104.0/22,2510769,2750405,,0,0,
2.20.108.0/24,2510769,2750405,,0,0,
2.20.109.0/24,3175395,2750405,,0,0,
2.20.110.0/24,3175395,2750405,,0,0,
2.20.111.0/24,3686110,2750405,,0,0,
2.20.112.0/22,3175395,2750405,,0,0,
2.20.116.0/22,3017382,2750405,,0,0,
2.20.120.0/22,3017382,2750405,,0,0,
2.20.124.0/22,3469034,2750405,,0,0,
2.20.128.0/22,3469034,2750405,,0,0,
2.20.132.0/24,3469034,2750405,,0,0,
2.20.133.0/24,3017382,2750405,,0,0,
2.20.134.0/23,298795,2750405,,0,0,
2.20.136.0/23,3017382,2750405,,0,0,
2.20.138.0/24,2750405,2750405,,0,0,
2.20.139.0/24,3469034,2750405,,0,0,
2.20.140.0/23,3865483,2750405,,0,0,
2.20.142.0/23,2921044,2750405,,0,0,
2.20.144.0/22,3895114,2750405,,0,0,
2.20.148.0/22,3469034,2750405,,0,0,
2.20.152.0/21,2750405,2750405,,0,0,
2.20.160.0/21,3144096,2750405,,0,0,
2.20.168.0/21,3017382,2750405,,0,0,
2.20.176.0/23,2750405,2750405,,0,0,
2.20.178.0/24,2750405,2750405,,0,0,
2.20.179.0/24,2921044,2750405,,0,0,
2.20.180.0/24,2921044,2750405,,0,0,
2.20.181.0/24,298795,2750405,,0,0,
2.20.182.0/24,3469034,2750405,,0,0,
2.20.183.0/24,2750405,2750405,,0,0,
2.20.184.0/24,2750405,2750405,,0,0,
2.20.185.0/24,2510769,2750405,,0,0,
2.20.186.0/24,3895114,2750405,,0,0,
2.20.187.0/24,2510769,2750405,,0,0,
2.20.188.0/22,2921044,2750405,,0,0,
2.20.192.0/22,3017382,2750405,,0,0,
2.20.196.0/24,2921044,2750405,,0,0,
2.20.197.0/24,2750405,2750405,,0,0,
2.20.198.0/23,2750405,2750405,,0,0,
2.20.200.0/21,3175395,2750405,,0,0,
2.20.208.0/20,2658434,2750405,,0,0,
2.20.224.0/22,3469034,2750405,,0,0,
2.20.228.0/22,2750405,2750405,,0,0,
2.20.232.0/21,3017382,2750405,,0,0,
2.20.240.0/23,2658434,2750405,,0,0,
2.20.242.0/24,3175395,2750405,,0,0,
2.20.243.0/24,2510769,2750405,,0,0,
2.20.244.0/24,2750405,2750405,,0,0,
2.20.245.0/24,2921044,2750405,,0,0,
2.20.246.0/24,2750405,2750405,,0,0,
2.20.247.0/24,2658434,2750405,,0,0,
2.20.248.0/24,2635167,2750405,,0,0,
2.20.249.0/24,290557,2750405,,0,0,
2.20.250.0/24,192950,2750405,,0,0,
2.20.251.0/24,2510769,2750405,,0,0,
2.20.252.0/24,3175395,2750405,,0,0,
2.20.253.0/24,2510769,2750405,,0,0,
2.20.254.0/23,2017370,2750405,,0,0,
2.21.0.0/24,3469034,2750405,,0,0,
2.21.1.0/24,2635167,2750405,,0,0,
2.21.2.0/24,3175395,2750405,,0,0,
2.21.3.0/24,3469034,2750405,,0,0,
2.21.4.0/23,2750405,2750405,,0,0,
2.21.6.0/24,2635167,2750405,,0,0,
2.21.7.0/24,2750405,2750405,,0,0,
2.21.8.0/24,2661886,2750405,,0,0,
2.21.9.0/24,6252001,2750405,,0,0,
2.21.10.0/24,3469034,2750405,,0,0,
2.21.11.0/24,3996063,2750405,,0,0,
2.21.12.0/24,3175395,2750405,,0,0,
2.21.13.0/24,3469034,2750405,,0,0,
2.21.14.0/24,3175395,2750405,,0,0,
2.21.15.0/24,2635167,2750405,,0,0,
2.21.16.0/22,1668284,2750405,,0,0,
2.21.20.0/23,2921044,2750405,,0,0,
2.21.22.0/24,2658434,2750405,,0,0,
2.21.23.0/24,2750405,2750405,,0,0,
2.21.24.0/22,2921044,2750405,,0,0,
2.21.28.0/22,2623032,2750405,,0,0,
2.21.32.0/24,2750405,2750405,,0,0,
2.21.33.0/24,3077311,2750405,,0,0,
2.21.34.0/23,3017382,2750405,,0,0,
2.21.36.0/22,2750405,2750405,,0,0,
2.21.40.0/22,798544,2750405,,0,0,
2.21.44.0/22,2623032,2750405,,0,0,
2.21.48.0/22,3865483,2750405,,0,0,
2.21.52.0/22,3175395,2750405,,0,0,
2.21.56.0/22,3895114,2750405,,0,0,
2.21.60.0/22,3017382,2750405,,0,0,
2.21.64.0/24,2635167,2750405,,0,0,
2.21.65.0/24,2921044,2750405,,0,0,
2.21.66.0/23,3469034,2750405,,0,0,
2.21.68.0/24,3686110,2750405,,0,0,
2.21.69.0/24,390903,2750405,,0,0,
2.21.70.0/24,2750405,2750405,,0,0,
